Customer ID,Recency,Frequency,Monetary,Churned,Frequency_log,Monetary_log,Cluster,Segment
13419.0,64,1,221.06,0,0.6931471805599453,5.40294761562612,2,Occasional
13420.0,135,4,140.35,1,1.6094379124341003,4.9512390841395995,2,Occasional
13421.0,40,11,4088.82,0,2.4849066497880004,8.316256238288437,0,VIP
13422.0,51,2,2601.55,0,1.0986122886681098,7.86424701260044,2,Occasional
13423.0,429,1,217.03,1,0.6931471805599453,5.3846326679999565,1,Dormant
13424.0,444,2,557.92,1,1.0986122886681098,6.326006350212247,1,Dormant
13425.0,108,8,3375.9300000000003,1,2.1972245773362196,8.12472229171352,0,VIP
13426.0,1,24,8076.76,0,3.2188758248682006,8.99686988535766,0,VIP
13427.0,19,6,1006.53,0,1.9459101490553132,6.915257070052459,2,Occasional
13428.0,10,3,499.98,0,1.3862943611198906,6.216566180128353,2,Occasional
13429.0,11,4,1006.8,0,1.6094379124341003,6.915525016246498,2,Occasional
13430.0,19,4,648.6899999999999,0,1.6094379124341003,6.476495326048776,2,Occasional
13431.0,67,9,3289.24,0,2.302585092994046,8.098715789427086,0,VIP
13432.0,571,2,439.1,1,1.0986122886681098,6.0870019738170456,1,Dormant
13433.0,437,5,656.87,1,1.791759469228055,6.489007343417055,1,Dormant
13434.0,74,5,1666.86,0,1.791759469228055,7.419296646542416,2,Occasional
13435.0,5,11,4459.83,0,2.4849066497880004,8.403090126354611,0,VIP
13436.0,2,1,196.89,0,0.6931471805599453,5.287711320760812,2,Occasional
13437.0,14,7,3408.06,0,2.0794415416798357,8.134191872452362,0,VIP
13438.0,547,1,46.5,1,0.6931471805599453,3.8607297110405954,1,Dormant
13439.0,255,3,986.61,1,1.3862943611198906,6.895287882976667,2,Occasional
13440.0,423,10,1213.95,1,2.3978952727983707,7.102458202664497,1,Dormant
13441.0,92,2,720.9,1,1.0986122886681098,6.581886625145115,2,Occasional
13442.0,667,3,419.87,1,1.3862943611198906,6.042323997398791,1,Dormant
13443.0,449,7,1247.71,1,2.0794415416798357,7.129866297417695,1,Dormant
13444.0,374,2,631.6800000000001,1,1.0986122886681098,6.449964765095288,1,Dormant
13445.0,626,1,241.9,1,0.6931471805599453,5.492649836008127,1,Dormant
13446.0,420,18,3608.86,1,2.9444389791664403,8.191424269411483,0,VIP
13447.0,23,4,1104.23,0,1.6094379124341003,7.0078087370891105,2,Occasional
13448.0,17,19,8447.75,0,2.995732273553991,9.041773780414564,0,VIP
13449.0,24,1,291.88,0,0.6931471805599453,5.679762968811981,2,Occasional
13450.0,27,14,4117.54,0,2.70805020110221,8.323254010608025,0,VIP
13451.0,26,13,7119.97,0,2.6390573296152584,8.870799231081802,0,VIP
13452.0,259,3,729.8,1,1.3862943611198906,6.594139824503851,2,Occasional
13453.0,166,5,758.99,1,1.791759469228055,6.633305275299074,2,Occasional
13454.0,641,1,219.87,1,0.6931471805599453,5.397574293145378,1,Dormant
13455.0,25,11,2773.82,0,2.4849066497880004,7.928341159211854,0,VIP
13456.0,18,7,1737.8200000000002,0,2.0794415416798357,7.460962001233903,0,VIP
13457.0,689,4,143.27,1,1.6094379124341003,4.971686543957681,1,Dormant
13458.0,7,24,11850.62,0,3.2188758248682006,9.380219846080232,0,VIP
13459.0,625,2,1160.41,1,1.0986122886681098,7.057390063198797,1,Dormant
13460.0,29,2,183.44,0,1.0986122886681098,5.217324207338505,2,Occasional
13461.0,39,8,4138.5,0,2.1972245773362196,8.328330286578861,0,VIP
13462.0,183,6,1145.6,1,1.9459101490553132,7.044556320474283,2,Occasional
13463.0,420,1,-158.65,1,0.6931471805599453,0.0,3,At Risk
13464.0,58,7,3083.89,0,2.0794415416798357,8.034271279301839,0,VIP
13465.0,446,2,931.12,1,1.0986122886681098,6.8374615617621375,1,Dormant
13466.0,100,7,952.25,1,2.0794415416798357,6.859877198737673,2,Occasional
13467.0,11,2,1083.71,0,1.0986122886681098,6.989067949142608,2,Occasional
13468.0,2,87,13091.61,0,4.477336814478207,9.47980322787508,0,VIP
13469.0,653,1,82.4,1,0.6931471805599453,4.423648309364701,1,Dormant
13470.0,99,2,165.0,1,1.0986122886681098,5.111987788356544,2,Occasional
13471.0,1,4,2531.58,0,1.6094379124341003,7.836993824962504,2,Occasional
13472.0,464,2,592.24,1,1.0986122886681098,6.385599038873762,1,Dormant
13473.0,61,10,2410.98,0,2.3978952727983707,7.788203265938734,0,VIP
13474.0,236,3,663.79,1,1.3862943611198906,6.4994712013101745,2,Occasional
13475.0,191,4,1431.78,1,1.6094379124341003,7.2673718919667785,2,Occasional
13476.0,179,7,1915.77,1,2.0794415416798357,7.558396756713509,0,VIP
13477.0,38,13,2821.12,0,2.6390573296152584,7.94524365454199,0,VIP
13478.0,469,7,2068.03,1,2.0794415416798357,7.63483517739876,1,Dormant
13479.0,198,7,808.5,1,2.0794415416798357,6.69641677311769,2,Occasional
13480.0,417,2,627.82,1,1.0986122886681098,6.443845047224953,1,Dormant
13481.0,46,14,3798.84,0,2.70805020110221,8.242714239564867,0,VIP
13482.0,232,2,336.09,1,1.0986122886681098,5.82034995701211,2,Occasional
13483.0,66,1,140.34,0,0.6931471805599453,4.951168335262708,2,Occasional
13484.0,241,4,767.32,1,1.6094379124341003,6.644206313032888,2,Occasional
13485.0,233,15,2957.92,1,2.772588722239781,7.992579615873861,0,VIP
13486.0,78,3,1122.41,0,1.3862943611198906,7.024123981607583,2,Occasional
13487.0,58,5,846.87,0,1.791759469228055,6.742727322153176,2,Occasional
13488.0,17,29,15513.73,0,3.4011973816621555,9.649545174217359,0,VIP
13489.0,105,4,449.52,1,1.6094379124341003,6.110402471179496,2,Occasional
13490.0,654,1,154.25,1,0.6931471805599453,5.045036720813588,1,Dormant
13491.0,52,27,4566.56,0,3.332204510175204,8.42673442445488,0,VIP
13492.0,136,3,1269.84,1,1.3862943611198906,7.147433378135437,2,Occasional
13493.0,275,2,618.63,1,1.0986122886681098,6.429122525704993,2,Occasional
13494.0,312,1,316.26000000000005,1,0.6931471805599453,5.759721626980309,1,Dormant
13495.0,8,13,5246.61,0,2.6390573296152584,8.565528013838112,0,VIP
13496.0,11,3,617.93,0,1.3862943611198906,6.427992180667964,2,Occasional
13497.0,283,7,1266.33,1,2.0794415416798357,7.144667604182171,2,Occasional
13498.0,730,1,327.38,1,0.6931471805599453,5.794171474383882,1,Dormant
13499.0,18,7,1146.96,0,2.0794415416798357,7.045741733066898,2,Occasional
13500.0,23,5,1436.3,0,1.791759469228055,7.270521632557186,2,Occasional
13501.0,243,5,2840.26,1,1.791759469228055,7.95200289473821,2,Occasional
13502.0,17,6,774.6,0,1.9459101490553132,6.653636923368497,2,Occasional
13503.0,71,12,1793.54,0,2.5649493574615367,7.492504000670805,0,VIP
13504.0,64,1,295.93,0,0.6931471805599453,5.693496420787701,2,Occasional
13505.0,68,8,4282.88,0,2.1972245773362196,8.362614419970836,0,VIP
13506.0,312,8,1609.65,1,2.1972245773362196,7.3843931032108845,0,VIP
13507.0,3,4,2479.16,0,1.6094379124341003,7.816078353206984,2,Occasional
13508.0,244,2,287.05,1,1.0986122886681098,5.663134076178392,2,Occasional
13509.0,9,8,1114.72,0,2.1972245773362196,7.017255215404227,0,VIP
13510.0,1,17,4488.39,0,2.8903717578961645,8.409472114045816,0,VIP
13511.0,484,2,244.61,1,1.0986122886681098,5.503744912056466,1,Dormant
13512.0,261,4,713.39,1,1.6094379124341003,6.571429031703961,2,Occasional
13513.0,127,4,796.99,1,1.6094379124341003,6.68209606604297,2,Occasional
13514.0,74,4,815.9000000000001,0,1.6094379124341003,6.705516688347823,2,Occasional
13515.0,73,6,1265.82,0,1.9459101490553132,7.1442651023516675,2,Occasional
13516.0,21,4,1685.26,0,1.6094379124341003,7.430268337823136,2,Occasional
13517.0,60,5,2109.07,0,1.791759469228055,7.654476401275272,2,Occasional
13518.0,86,1,659.4399999999999,0,0.6931471805599453,6.492906279563631,2,Occasional
13519.0,50,3,331.26,0,1.3862943611198906,5.805917794958333,2,Occasional
13520.0,59,15,6680.65,0,2.772588722239781,8.807120242017758,0,VIP
13521.0,1,3,1093.65,0,1.3862943611198906,6.998189956453345,2,Occasional
13522.0,30,1,125.8,0,0.6931471805599453,4.842611042003125,2,Occasional
13523.0,33,7,4892.02,0,2.0794415416798357,8.495564978752668,0,VIP
13524.0,41,5,680.1800000000001,0,1.791759469228055,6.523826588404497,2,Occasional
13525.0,15,2,628.78,0,1.0986122886681098,6.445370552049637,2,Occasional
13526.0,738,4,942.6,1,1.6094379124341003,6.84970234753352,1,Dormant
13527.0,34,14,4650.04,0,2.70805020110221,8.444846129488125,0,VIP
13528.0,682,1,-40.0,1,0.6931471805599453,0.0,3,At Risk
13529.0,79,2,307.76,0,1.0986122886681098,5.732564276081653,2,Occasional
13530.0,634,1,402.98,1,0.6931471805599453,6.001365371785244,1,Dormant
13531.0,205,6,1738.52,1,1.9459101490553132,7.461364492082669,2,Occasional
13532.0,34,1,210.31,0,0.6931471805599453,5.353326249578836,2,Occasional
13533.0,183,3,270.79,1,1.3862943611198906,5.605029709281564,2,Occasional
13534.0,2,60,7324.5,0,4.110873864173311,8.899116690941367,0,VIP
13535.0,403,1,89.5,1,0.6931471805599453,4.505349850705881,1,Dormant
13536.0,1,7,3448.29,0,2.0794415416798357,8.145923691744827,0,VIP
13537.0,426,2,717.85,1,1.0986122886681098,6.577652712868601,1,Dormant
13538.0,43,12,3112.73,0,2.5649493574615367,8.043576643432518,0,VIP
13539.0,86,9,1531.26,0,2.302585092994046,7.334499048694683,0,VIP
13540.0,467,3,632.39,1,1.3862943611198906,6.451086346168101,1,Dormant
13541.0,423,3,717.9,1,1.3862943611198906,6.577722265989826,1,Dormant
13542.0,377,18,3970.77,1,2.9444389791664403,8.286967118151123,0,VIP
13543.0,634,2,1439.61,1,1.0986122886681098,7.272821913983301,1,Dormant
13544.0,40,7,820.5,0,2.0794415416798357,6.711131937477322,2,Occasional
13545.0,391,3,347.35,1,1.3862943611198906,5.853207721476128,1,Dormant
13546.0,12,5,1092.14,0,1.791759469228055,6.9968095678056486,2,Occasional
13547.0,408,1,175.53,1,0.6931471805599453,5.173490833601192,1,Dormant
13548.0,96,3,908.99,1,1.3862943611198906,6.813433610439527,2,Occasional
13549.0,26,9,1003.72,0,2.302585092994046,6.912464174709871,0,VIP
13550.0,383,1,349.51,1,0.6931471805599453,5.8593892367381235,1,Dormant
13551.0,319,2,244.2,1,1.0986122886681098,5.5020742040620565,1,Dormant
13552.0,66,32,6618.63,0,3.4965075614664802,8.79779475613041,0,VIP
13553.0,675,1,517.8,1,0.6931471805599453,6.251518452442289,1,Dormant
13554.0,380,10,1556.39,1,2.3978952727983707,7.350766622164264,0,VIP
13555.0,74,16,8906.34,0,2.833213344056216,9.094630934927421,0,VIP
13556.0,429,2,200.82,1,1.0986122886681098,5.307376211036383,1,Dormant
13557.0,28,16,2980.08,0,2.833213344056216,8.000040929949979,0,VIP
13558.0,6,4,605.06,0,1.6094379124341003,6.406978991069148,2,Occasional
13559.0,513,2,990.0,1,1.0986122886681098,6.898714534329988,1,Dormant
13560.0,7,1,174.37,0,0.6931471805599453,5.166898027681201,2,Occasional
13561.0,216,11,1820.72,1,2.4849066497880004,7.507536388732624,0,VIP
13562.0,82,8,4838.18,0,2.1972245773362196,8.484500563869632,0,VIP
13563.0,84,2,777.53,0,1.0986122886681098,6.657407526177046,2,Occasional
13564.0,144,54,15786.72,1,4.007333185232471,9.666987701636872,0,VIP
13565.0,19,3,414.8,0,1.3862943611198906,6.030204375423913,2,Occasional
13566.0,41,5,1708.12,0,1.791759469228055,7.4437338971514055,2,Occasional
13567.0,428,5,1078.59,1,1.791759469228055,6.984336618411065,1,Dormant
13568.0,173,1,192.85,1,0.6931471805599453,5.267084664116938,2,Occasional
13569.0,17,4,893.78,0,1.6094379124341003,6.796577878002746,2,Occasional
13570.0,243,1,239.49,1,0.6931471805599453,5.482678508639762,1,Dormant
13571.0,13,26,4546.54,0,3.295836866004329,8.422341706395374,0,VIP
13572.0,206,1,1384.25,1,0.6931471805599453,7.233635907747459,2,Occasional
13573.0,50,6,916.47,0,1.9459101490553132,6.821619881846465,2,Occasional
13574.0,411,1,421.25,1,0.6931471805599453,6.04559755568791,1,Dormant
13575.0,23,5,732.0699999999999,0,1.791759469228055,6.597241195280628,2,Occasional
13576.0,10,32,11516.15,0,3.4965075614664802,9.351592507809151,0,VIP
13577.0,25,14,3346.62,0,2.70805020110221,8.116004924570314,0,VIP
13578.0,409,1,147.66,1,0.6931471805599453,5.001661819297148,1,Dormant
13579.0,15,6,1535.84,0,1.9459101490553132,7.33748363922598,2,Occasional
13580.0,406,1,107.75,1,0.6931471805599453,4.689051669968793,1,Dormant
13581.0,309,2,280.53000000000003,1,1.0986122886681098,5.640239013837417,1,Dormant
13582.0,390,2,241.68,1,1.0986122886681098,5.491743703074097,1,Dormant
13583.0,156,2,1445.031,1,1.0986122886681098,7.276577840939809,2,Occasional
13584.0,307,5,347.15,1,1.791759469228055,5.852633421388556,1,Dormant
13585.0,531,4,674.46,1,1.6094379124341003,6.5153939402509495,1,Dormant
13586.0,541,1,131.53,1,0.6931471805599453,4.886809034892587,1,Dormant
13587.0,32,6,1308.1,0,1.9459101490553132,7.177095157186053,2,Occasional
13588.0,16,13,2445.12,0,2.6390573296152584,7.802258374733019,0,VIP
13589.0,15,6,1120.74,0,1.9459101490553132,7.022636330174057,2,Occasional
13590.0,11,21,6298.29,0,3.091042453358316,8.748192207615983,0,VIP
13591.0,65,8,2081.19,0,2.1972245773362196,7.641175503416498,0,VIP
13592.0,36,4,247.96,0,1.6094379124341003,5.5172922409900265,2,Occasional
13593.0,108,16,5475.21,1,2.833213344056216,8.608168534833,0,VIP
13594.0,53,3,508.42,0,1.3862943611198906,6.2332728236513475,2,Occasional
13595.0,517,3,818.22,1,1.3862943611198906,6.708352668049725,1,Dormant
13596.0,6,2,697.04,0,1.0986122886681098,6.54827640771067,2,Occasional
13597.0,388,3,372.21,1,1.3862943611198906,5.922141263898231,1,Dormant
13598.0,47,6,776.84,0,1.9459101490553132,6.656520847501402,2,Occasional
13599.0,1,52,9790.34,0,3.970291913552122,9.18925360051971,0,VIP
13600.0,312,2,518.42,1,1.0986122886681098,6.252712804455737,1,Dormant
13601.0,45,4,1185.14,0,1.6094379124341003,7.078459616435901,2,Occasional
13602.0,65,4,1025.17,0,1.6094379124341003,6.933588704013108,2,Occasional
13603.0,26,1,164.34,0,0.6931471805599453,5.108003959824529,2,Occasional
13604.0,652,2,713.39,1,1.0986122886681098,6.571429031703961,1,Dormant
13605.0,387,2,522.67,1,1.0986122886681098,6.260861714939627,1,Dormant
13606.0,29,3,280.54,0,1.3862943611198906,5.640274533399819,2,Occasional
13607.0,40,3,1060.61,0,1.3862943611198906,6.967541902717415,2,Occasional
13608.0,541,1,236.2,1,0.6931471805599453,5.468903667123571,1,Dormant
13609.0,593,1,167.35,1,0.6931471805599453,5.126045145607083,1,Dormant
13610.0,12,17,2144.13,0,2.8903717578961645,7.67095543558625,0,VIP
13611.0,89,14,3281.03,0,2.70805020110221,8.096217412376085,0,VIP
13612.0,518,2,777.79,1,1.0986122886681098,6.65774143314853,1,Dormant
13613.0,453,5,1039.85,1,1.791759469228055,6.947792966013668,1,Dormant
13614.0,24,6,2359.19,0,1.9459101490553132,7.766497403253599,0,VIP
13615.0,313,12,6212.2300000000005,1,2.5649493574615367,8.73443616853189,0,VIP
13616.0,568,2,288.1,1,1.0986122886681098,5.666772649022301,1,Dormant
13617.0,40,9,1263.8,0,2.302585092994046,7.142669285895262,0,VIP
13618.0,174,1,177.34,1,0.6931471805599453,5.183691840706733,2,Occasional
13619.0,545,2,231.69,1,1.0986122886681098,5.449707095598856,1,Dormant
13620.0,528,1,112.34,1,0.6931471805599453,4.730392150741473,1,Dormant
13621.0,117,1,213.85,1,0.6931471805599453,5.3699401102210045,2,Occasional
13622.0,689,2,651.45,1,1.0986122886681098,6.480734507908256,1,Dormant
13623.0,31,15,2446.36,0,2.772588722239781,7.802765171542872,0,VIP
13624.0,381,2,427.18,1,1.0986122886681098,6.059543667918576,1,Dormant
13625.0,597,1,301.26,1,0.6931471805599453,5.711287574141974,1,Dormant
13626.0,253,3,689.49,1,1.3862943611198906,6.537401490485245,2,Occasional
13627.0,59,10,2217.55,0,2.3978952727983707,7.704609108315726,0,VIP
13628.0,676,1,310.14,1,0.6931471805599453,5.740242971658976,1,Dormant
13629.0,23,19,13370.86,0,2.995732273553991,9.500907777847132,0,VIP
13630.0,5,11,1995.68,0,2.4849066497880004,7.599241080215416,0,VIP
13631.0,100,12,3021.77,1,2.5649493574615367,8.013928908524072,0,VIP
13632.0,25,10,3634.7,0,2.3978952727983707,8.19855694364255,0,VIP
13633.0,603,1,-306.66,1,0.6931471805599453,0.0,3,At Risk
13634.0,33,17,4519.55,0,2.8903717578961645,8.416388946839623,0,VIP
13635.0,68,6,2948.22,0,1.9459101490553132,7.989296007592569,0,VIP
13636.0,37,6,941.62,0,1.9459101490553132,6.8486632321724485,2,Occasional
13637.0,52,3,810.5,0,1.3862943611198906,6.698884386954646,2,Occasional
13638.0,16,1,122.64,0,0.6931471805599453,4.817374117263916,2,Occasional
13639.0,74,2,1346.27,0,1.0986122886681098,7.20583560175816,2,Occasional
13640.0,611,1,405.0,1,0.6931471805599453,6.0063531596017325,1,Dormant
13641.0,641,7,921.82,1,2.0794415416798357,6.827434199233356,1,Dormant
13642.0,216,5,501.97,1,1.791759469228055,6.220530526173959,2,Occasional
13643.0,31,15,2112.17,0,2.772588722239781,7.655944468710117,0,VIP
13644.0,9,5,2597.52,0,1.791759469228055,7.862697331167,2,Occasional
13645.0,120,1,252.1,1,0.6931471805599453,5.533784667551078,2,Occasional
13646.0,400,3,323.3,1,1.3862943611198906,5.781669013313272,1,Dormant
13647.0,10,9,3063.78,0,2.302585092994046,8.027731067653844,0,VIP
13648.0,400,11,1679.01,1,2.4849066497880004,7.426555024760542,0,VIP
13649.0,257,6,1678.88,1,1.9459101490553132,7.426477641274734,2,Occasional
13650.0,17,16,3098.5,0,2.833213344056216,8.038996087141975,0,VIP
13651.0,35,4,208.95,0,1.6094379124341003,5.346869407130202,2,Occasional
13652.0,46,5,2570.85,0,1.791759469228055,7.85238076328356,2,Occasional
13653.0,488,1,152.2,1,0.6931471805599453,5.0317442573064906,1,Dormant
13654.0,43,11,6308.0,0,2.4849066497880004,8.74973246437081,0,VIP
13655.0,114,8,2259.3,1,2.1972245773362196,7.723252826819543,0,VIP
13656.0,165,7,1053.35,1,2.0794415416798357,6.960679742290024,2,Occasional
13657.0,11,2,382.14,0,1.0986122886681098,5.948400457636955,2,Occasional
13658.0,10,13,5772.07,0,2.6390573296152584,8.660959280398819,0,VIP
13659.0,197,17,4716.63,1,2.8903717578961645,8.459061833831752,0,VIP
13660.0,396,2,303.69,1,1.0986122886681098,5.71929486628671,1,Dormant
13661.0,603,1,325.24,1,0.6931471805599453,5.787633306826145,1,Dormant
13662.0,86,17,2183.13,0,2.8903717578961645,7.688972858902848,0,VIP
13663.0,179,6,2013.61,1,1.9459101490553132,7.60818090726078,2,Occasional
13664.0,682,1,-13.14,1,0.6931471805599453,0.0,3,At Risk
13665.0,386,3,1711.66,1,1.3862943611198906,7.4458029964289425,1,Dormant
13666.0,60,5,127.9,0,1.791759469228055,4.859036909945142,2,Occasional
13667.0,149,1,305.02,1,0.6931471805599453,5.723650459293667,2,Occasional
13668.0,3,47,12749.14,0,3.871201010907891,9.453297530918444,0,VIP
13669.0,51,3,413.55,0,1.3862943611198906,6.0271935945622275,2,Occasional
13670.0,75,1,349.7,0,0.6931471805599453,5.859931157146132,2,Occasional
13671.0,395,1,194.95,1,0.6931471805599453,5.27785952464564,1,Dormant
13672.0,301,7,162.07000000000002,1,2.0794415416798357,5.094179556473186,1,Dormant
13673.0,19,2,396.92,0,1.0986122886681098,5.986250980055095,2,Occasional
13674.0,430,2,215.88,1,1.0986122886681098,5.37934420519041,1,Dormant
13675.0,151,2,486.8200000000001,1,1.0986122886681098,6.189946485351331,2,Occasional
13676.0,539,3,153.15,1,1.3862943611198906,5.037926154332159,1,Dormant
13677.0,405,2,556.1899999999999,1,1.0986122886681098,6.32290629486736,1,Dormant
13678.0,152,1,232.6,1,0.6931471805599453,5.453610250954072,2,Occasional
13679.0,494,3,281.26,1,1.3862943611198906,5.642828631985861,1,Dormant
13680.0,1,13,9915.56,0,2.6390573296152584,9.201961365945296,0,VIP
13681.0,18,4,827.83,0,1.6094379124341003,6.720015067761323,2,Occasional
13682.0,187,1,59.5,1,0.6931471805599453,4.102643365036796,2,Occasional
13683.0,458,1,258.6,1,0.6931471805599453,5.559141984829935,1,Dormant
13684.0,286,6,546.52,1,1.9459101490553132,6.305398990703829,2,Occasional
13685.0,3,7,3119.44,0,2.0794415416798357,8.045729296501372,0,VIP
13686.0,183,3,409.04,1,1.3862943611198906,6.016254715915201,2,Occasional
13687.0,438,1,11880.84,1,0.6931471805599453,9.382766463078516,1,Dormant
13688.0,635,1,375.5,1,0.6931471805599453,5.930918047239948,1,Dormant
13689.0,63,2,1259.5,0,1.0986122886681098,7.139263746627974,2,Occasional
13690.0,59,1,172.25,0,0.6931471805599453,5.1547356380700124,2,Occasional
13691.0,396,1,212.78,1,0.6931471805599453,5.3649474488457995,1,Dormant
13692.0,25,8,3016.4500000000003,0,2.1972245773362196,8.012167382826117,0,VIP
13693.0,325,13,1948.32,1,2.6390573296152584,7.575235872792832,0,VIP
13694.0,4,164,190825.52,0,5.10594547390058,12.159120022048285,0,VIP
13695.0,31,16,2770.73,0,2.833213344056216,7.92722695296845,0,VIP
13696.0,422,4,2008.7,1,1.6094379124341003,7.605740736182332,1,Dormant
13697.0,39,1,151.29999999999998,0,0.6931471805599453,5.025852259901116,2,Occasional
13698.0,597,2,465.53,1,1.0986122886681098,6.145322326901356,1,Dormant
13699.0,155,3,711.4,1,1.3862943611198906,6.568639551415506,2,Occasional
13700.0,26,14,2586.21,0,2.70805020110221,7.858335353997809,0,VIP
13701.0,437,2,159.55,1,1.0986122886681098,5.078605420535523,1,Dormant
13702.0,446,1,135.18,1,0.6931471805599453,4.9139775400548205,1,Dormant
13703.0,318,3,99.5,1,1.3862943611198906,4.61015772749913,1,Dormant
13704.0,5,10,2295.31,0,2.3978952727983707,7.7390587657470284,0,VIP
13705.0,8,7,2035.33,0,2.0794415416798357,7.618904447051197,0,VIP
13706.0,303,2,631.17,1,1.0986122886681098,6.449158345318021,1,Dormant
13707.0,267,5,3365.86,1,1.791759469228055,8.12173583825502,2,Occasional
13708.0,271,1,296.88,1,0.6931471805599453,5.696690720842445,1,Dormant
13709.0,4,22,7512.81,0,3.1354942159291497,8.924497939681663,0,VIP
13710.0,32,3,509.52,0,1.3862943611198906,6.23542981411449,2,Occasional
13711.0,219,15,1632.61,1,2.772588722239781,7.3985475688412246,0,VIP
13712.0,247,2,766.42,1,1.0986122886681098,6.643034239500869,2,Occasional
13713.0,408,3,743.26,1,1.3862943611198906,6.612390436150933,1,Dormant
13714.0,465,1,161.35,1,0.6931471805599453,5.089754498548855,1,Dormant
13715.0,281,21,8438.34,1,3.091042453358316,9.040659385480165,0,VIP
13716.0,269,1,138.28,1,0.6931471805599453,4.936486295459933,1,Dormant
13717.0,32,11,1748.05,0,2.4849066497880004,7.466828062374416,0,VIP
13718.0,246,2,306.55,1,1.0986122886681098,5.728637675654378,2,Occasional
13719.0,15,11,2815.25,0,2.4849066497880004,7.943161491746454,0,VIP
13720.0,117,4,799.9,1,1.6094379124341003,6.685736095329637,2,Occasional
13721.0,36,2,741.54,0,1.0986122886681098,6.61007674127968,2,Occasional
13722.0,120,11,5629.16,1,2.4849066497880004,8.635893139912866,0,VIP
13723.0,217,6,1209.2,1,1.9459101490553132,7.098540914188221,2,Occasional
13724.0,637,1,213.01,1,0.6931471805599453,5.366022742902049,1,Dormant
13725.0,50,11,1809.81,0,2.4849066497880004,7.501529537967584,0,VIP
13726.0,39,2,1079.66,0,1.0986122886681098,6.985327244577022,2,Occasional
13727.0,29,9,1067.3,0,2.302585092994046,6.973823878951841,0,VIP
13728.0,37,16,2855.17,0,2.833213344056216,7.957236845497527,0,VIP
13729.0,436,5,676.4300000000001,1,1.791759469228055,6.51830622638266,1,Dormant
13730.0,136,2,752.6,1,1.0986122886681098,6.624861723262153,2,Occasional
13731.0,219,2,610.59,1,1.0986122886681098,6.416062123365316,2,Occasional
13732.0,28,1,491.86,0,0.6931471805599453,6.200225158054739,2,Occasional
13733.0,411,3,484.53,1,1.3862943611198906,6.185241077789379,1,Dormant
13734.0,509,6,3451.2900000000004,1,1.9459101490553132,8.146793057944725,1,Dormant
13735.0,25,22,9472.81,0,3.1354942159291497,9.156286428395536,0,VIP
13736.0,5,12,2715.01,0,2.5649493574615367,7.906919170556934,0,VIP
13737.0,200,1,339.6,1,0.6931471805599453,5.830708768228588,2,Occasional
13738.0,396,1,440.93,1,0.6931471805599453,6.091151498494956,1,Dormant
13739.0,18,2,292.2,0,1.0986122886681098,5.680854970012496,2,Occasional
13740.0,241,5,1597.77,1,1.791759469228055,7.376989862588066,2,Occasional
13741.0,72,4,666.33,0,1.6094379124341003,6.503284676189586,2,Occasional
13742.0,17,14,3102.42,0,2.70805020110221,8.04026000817331,0,VIP
13743.0,3,8,1340.15,0,2.1972245773362196,7.201282733849437,0,VIP
13744.0,95,2,1156.36,1,1.0986122886681098,7.053896828321335,2,Occasional
13745.0,151,4,761.27,1,1.6094379124341003,6.636300823635007,2,Occasional
13746.0,414,1,176.69,1,0.6931471805599453,5.1800404589569835,1,Dormant
13747.0,374,2,249.4,1,1.0986122886681098,5.523059639225943,1,Dormant
13748.0,96,9,2268.35,1,2.302585092994046,7.727248725858954,0,VIP
13749.0,701,1,-10.25,1,0.6931471805599453,0.0,3,At Risk
13750.0,54,13,3563.6,0,2.6390573296152584,8.178807124589751,0,VIP
13751.0,288,1,296.25,1,0.6931471805599453,5.694573535570891,1,Dormant
13752.0,124,7,1590.73,1,2.0794415416798357,7.372576754031013,0,VIP
13753.0,288,4,2094.57,1,1.6094379124341003,7.647580871722489,2,Occasional
13754.0,152,3,447.05,1,1.3862943611198906,6.104904833330228,2,Occasional
13755.0,4,10,2154.68,0,2.3978952727983707,7.675861498007538,0,VIP
13756.0,2,25,9147.2,0,3.258096538021482,9.121312417605916,0,VIP
13757.0,675,1,195.55,1,0.6931471805599453,5.280916851867869,1,Dormant
13758.0,12,19,9263.14,0,2.995732273553991,9.133906311961109,0,VIP
13759.0,33,2,659.4100000000001,0,1.0986122886681098,6.492860854269306,2,Occasional
13760.0,54,6,1358.64,0,1.9459101490553132,7.214975237806959,2,Occasional
13761.0,50,6,1952.17,0,1.9459101490553132,7.577208972659349,2,Occasional
13762.0,204,6,2165.76,1,1.9459101490553132,7.680988243210912,2,Occasional
13763.0,63,6,5181.99,0,1.9459101490553132,8.55313738880332,0,VIP
13764.0,71,6,2953.26,0,1.9459101490553132,7.991003475467276,0,VIP
13765.0,653,1,352.821,1,0.6931471805599453,5.86879113553233,1,Dormant
13766.0,495,1,190.35,1,0.6931471805599453,5.254104211871711,1,Dormant
13767.0,2,96,35115.68,0,4.574710978503383,10.466431510250912,0,VIP
13768.0,564,8,758.07,1,2.1972245773362196,6.632093999756983,1,Dormant
13769.0,2,29,5766.63,0,3.4011973816621555,8.660016529889246,0,VIP
13770.0,422,4,785.37,1,1.6094379124341003,6.66742741958036,1,Dormant
13771.0,64,10,5726.07,0,2.3978952727983707,8.65295933512342,0,VIP
13772.0,34,9,3094.72,0,2.302585092994046,8.037775791343254,0,VIP
13773.0,397,2,301.54,1,1.0986122886681098,5.7122135001340535,1,Dormant
